"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 22089575, SEN S/N: 22089575, LBL: Aire_10m_08042025)"	"Acoplador separado (LGR S/N: 22089575, SEN S/N: 22089575)"	"Acoplador adjunto (LGR S/N: 22089575, SEN S/N: 22089575)"	"Host conectado (LGR S/N: 22089575, SEN S/N: 22089575)"	"Parado (LGR S/N: 22089575, SEN S/N: 22089575)"	"Final de archivo (LGR S/N: 22089575, SEN S/N: 22089575)"
711	08/05/25	02:00:00	18.247					
712	08/05/25	03:00:00	18.129					
713	08/05/25	04:00:00	17.201					
714	08/05/25	05:00:00	18.438					
715	08/05/25	06:00:00	18.438					
716	08/05/25	07:00:00	18.461					
717	08/05/25	08:00:00	18.438					
718	08/05/25	09:00:00	18.485					
719	08/05/25	10:00:00	18.176					
720	08/05/25	11:00:00	17.439					
721	08/05/25	12:00:00	18.295					
722	08/05/25	13:00:00	18.485					
723	08/05/25	14:00:00	17.986					
724	08/05/25	15:00:00	18.771					
725	08/05/25	16:00:00	18.747					
726	08/05/25	17:00:00	18.866					
727	08/05/25	18:00:00	18.818					
728	08/05/25	19:00:00	18.961					
729	08/05/25	20:00:00	19.032					
730	08/05/25	21:00:00	18.866					
731	08/05/25	22:00:00	18.771					
732	08/05/25	23:00:00	18.747					
733	09/05/25	00:00:00	18.723					
734	09/05/25	01:00:00	18.699					
735	09/05/25	02:00:00	18.438					
736	09/05/25	03:00:00	18.129					
737	09/05/25	04:00:00	17.724					
738	09/05/25	05:00:00	17.843					
739	09/05/25	06:00:00	17.891					
740	09/05/25	07:00:00	17.677					
741	09/05/25	08:00:00	18.414					
742	09/05/25	09:00:00	18.557					
743	09/05/25	10:00:00	18.461					
744	09/05/25	11:00:00	18.580					
745	09/05/25	12:00:00	18.866					
746	09/05/25	13:00:00	18.937					
747	09/05/25	14:00:00	18.533					
748	09/05/25	15:00:00	18.794					
749	09/05/25	16:00:00	19.270					
750	09/05/25	17:00:00	19.103					
751	09/05/25	18:00:00	19.175					
752	09/05/25	19:00:00	19.127					
753	09/05/25	20:00:00	18.628					
754	09/05/25	21:00:00	18.509					
755	09/05/25	22:00:00	18.509					
756	09/05/25	23:00:00	18.961					
757	10/05/25	00:00:00	18.010					
758	10/05/25	01:00:00	18.509					
759	10/05/25	02:00:00	18.699					
760	10/05/25	03:00:00	17.153					
761	10/05/25	04:00:00	16.725					
762	10/05/25	05:00:00	18.438					
763	10/05/25	06:00:00	17.510					
764	10/05/25	07:00:00	18.604					
765	10/05/25	08:00:00	18.628					
766	10/05/25	09:00:00	18.628					
767	10/05/25	10:00:00	18.723					
768	10/05/25	11:00:00	18.961					
769	10/05/25	12:00:00	19.080					
770	10/05/25	13:00:00	18.913					
771	10/05/25	14:00:00	19.127					
772	10/05/25	15:00:00	19.008					
773	10/05/25	16:00:00	18.604					
774	10/05/25	17:00:00	16.773					
775	10/05/25	18:00:00	18.461					
776	10/05/25	19:00:00	18.913					
777	10/05/25	20:00:00	18.889					
778	10/05/25	21:00:00	18.866					
779	10/05/25	22:00:00	18.866					
780	10/05/25	23:00:00	18.866					
781	11/05/25	00:00:00	18.818					
782	11/05/25	01:00:00	18.771					
783	11/05/25	02:00:00	18.699					
784	11/05/25	03:00:00	18.224					
785	11/05/25	04:00:00	18.533					
786	11/05/25	05:00:00	18.033					
787	11/05/25	06:00:00	18.247					
788	11/05/25	07:00:00	18.295					
789	11/05/25	08:00:00	18.247					
790	11/05/25	09:00:00	18.271					
791	11/05/25	10:00:00	18.271					
792	11/05/25	11:00:00	18.438					
793	11/05/25	12:00:00	18.414					
794	11/05/25	13:00:00	18.580					
795	11/05/25	14:00:00	18.295					
796	11/05/25	15:00:00	18.343					
797	11/05/25	16:00:00	18.057					
798	11/05/25	17:00:00	18.224					
799	11/05/25	18:00:00	18.081					
800	11/05/25	19:00:00	18.057					
801	11/05/25	20:00:00	18.675					
802	11/05/25	21:00:00	18.414					
803	11/05/25	22:00:00	18.818					
804	11/05/25	23:00:00	19.246					
805	12/05/25	00:00:00	18.699					
806	12/05/25	01:00:00	18.224					
807	12/05/25	02:00:00	18.675					
808	12/05/25	03:00:00	18.723					
809	12/05/25	04:00:00	18.557					
810	12/05/25	05:00:00	18.794					
811	12/05/25	06:00:00	18.628					
812	12/05/25	07:00:00	18.485					
813	12/05/25	08:00:00	18.604					
814	12/05/25	09:00:00	18.675					
815	12/05/25	10:00:00	18.604					
816	12/05/25	11:00:00	18.652					
817	12/05/25	12:00:00	18.010					
818	12/05/25	13:00:00	17.439					
819	12/05/25	14:00:00	17.249					
820	12/05/25	15:00:00	18.319					
821	12/05/25	16:00:00	18.461					
822	12/05/25	17:00:00	18.628					
823	12/05/25	18:00:00	18.652					
824	12/05/25	19:00:00	19.056					
825	12/05/25	20:00:00	19.175					
826	12/05/25	21:00:00	19.151					
827	12/05/25	22:00:00	19.151					
828	12/05/25	23:00:00	18.557					
829	13/05/25	00:00:00	18.390					
830	13/05/25	01:00:00	18.604					
831	13/05/25	02:00:00	18.889					
832	13/05/25	03:00:00	18.580					
833	13/05/25	04:00:00	18.675					
834	13/05/25	05:00:00	18.628					
835	13/05/25	06:00:00	18.343					
836	13/05/25	07:00:00	18.509					
837	13/05/25	08:00:00	18.485					
838	13/05/25	09:00:00	18.509					
839	13/05/25	10:00:00	18.509					
840	13/05/25	11:00:00	18.414					
841	13/05/25	12:00:00	18.652					
842	13/05/25	13:00:00	18.771					
843	13/05/25	14:00:00	18.866					
844	13/05/25	15:00:00	19.365					
845	13/05/25	16:00:00	19.127					
846	13/05/25	17:00:00	19.555					
847	13/05/25	18:00:00	18.675					
848	13/05/25	19:00:00	19.032					
849	13/05/25	20:00:00	18.509					
850	13/05/25	21:00:00	18.438					
851	13/05/25	22:00:00	19.199					
852	13/05/25	23:00:00	18.985					
853	14/05/25	00:00:00	19.127					
854	14/05/25	01:00:00	19.199					
855	14/05/25	02:00:00	18.889					
856	14/05/25	03:00:00	18.604					
857	14/05/25	04:00:00	18.390					
858	14/05/25	05:00:00	18.010					
859	14/05/25	06:00:00	18.129					
860	14/05/25	07:00:00	18.366					
861	14/05/25	08:00:00	17.653					
862	14/05/25	09:00:00	18.247					
863	14/05/25	10:00:00	18.295					
864	14/05/25	11:00:00	18.485					
865	14/05/25	12:00:00	18.604					
866	14/05/25	13:00:00	18.889					
867	14/05/25	14:00:00	19.080					
868	14/05/25	15:00:00	19.127					
869	14/05/25	16:00:00	19.127					
870	14/05/25	17:00:00	19.080					
871	14/05/25	18:00:00	19.008					
872	14/05/25	19:00:00	18.366					
873	14/05/25	20:00:00	18.033					
874	14/05/25	21:00:00	18.794					
875	14/05/25	22:00:00	18.913					
876	14/05/25	23:00:00	18.747					
877	15/05/25	00:00:00	18.081					
878	15/05/25	01:00:00	18.628					
879	15/05/25	02:00:00	18.723					
880	15/05/25	03:00:00	18.771					
881	15/05/25	04:00:00	17.320					
882	15/05/25	05:00:00	18.652					
883	15/05/25	06:00:00	18.723					
884	15/05/25	07:00:00	18.723					
885	15/05/25	08:00:00	18.794					
886	15/05/25	09:00:00	18.319					
887	15/05/25	10:00:00	18.818					
888	15/05/25	11:00:00	18.913					
889	15/05/25	12:00:00	18.723					
890	15/05/25	13:00:00	18.699					
891	15/05/25	14:00:00	18.771					
892	15/05/25	15:00:00	18.652					
893	15/05/25	16:00:00	18.723					
894	15/05/25	17:00:00	18.319					
895	15/05/25	18:00:00	18.224					
896	15/05/25	19:00:00	18.699					
897	15/05/25	20:00:00	18.390					
898	15/05/25	21:00:00	18.604					
899	15/05/25	22:00:00	18.628					
900	15/05/25	23:00:00	18.533					
901	16/05/25	00:00:00	18.485					
902	16/05/25	01:00:00	18.628					
903	16/05/25	02:00:00	18.675					
904	16/05/25	03:00:00	18.628					
905	16/05/25	04:00:00	18.675					
906	16/05/25	05:00:00	18.461					
907	16/05/25	06:00:00	18.557					
908	16/05/25	07:00:00	18.533					
909	16/05/25	08:00:00	18.557					
910	16/05/25	09:00:00	18.580					
911	16/05/25	10:00:00	18.604					
912	16/05/25	11:00:00	18.699					
913	16/05/25	12:00:00	18.461					
914	16/05/25	13:00:00	18.247					
915	16/05/25	14:00:00	18.176					
916	16/05/25	15:00:00	18.438					
917	16/05/25	16:00:00	18.675					
918	16/05/25	17:00:00	18.842					
919	16/05/25	18:00:00	18.818					
920	16/05/25	19:00:00	19.032					
921	16/05/25	20:00:00	19.032					
922	16/05/25	21:00:00	18.961					
923	16/05/25	22:00:00	18.961					
924	16/05/25	23:00:00	18.937					
925	17/05/25	00:00:00	18.961					
926	17/05/25	01:00:00	18.913					
927	17/05/25	02:00:00	18.961					
928	17/05/25	03:00:00	18.961					
929	17/05/25	04:00:00	18.937					
930	17/05/25	05:00:00	19.056					
931	17/05/25	06:00:00	19.056					
932	17/05/25	07:00:00	18.866					
933	17/05/25	08:00:00	18.771					
934	17/05/25	09:00:00	18.961					
935	17/05/25	10:00:00	18.794					
936	17/05/25	11:00:00	18.913					
937	17/05/25	12:00:00	19.103					
938	17/05/25	13:00:00	19.246					
939	17/05/25	14:00:00	19.246					
940	17/05/25	15:00:00	19.508					
941	17/05/25	16:00:00	19.555					
942	17/05/25	17:00:00	19.627					
943	17/05/25	18:00:00	19.436					
944	17/05/25	19:00:00	19.413					
945	17/05/25	20:00:00	19.127					
946	17/05/25	21:00:00	19.127					
947	17/05/25	22:00:00	19.318					
948	17/05/25	23:00:00	19.246					
949	18/05/25	00:00:00	19.175					
950	18/05/25	01:00:00	19.270					
951	18/05/25	02:00:00	19.151					
952	18/05/25	03:00:00	19.222					
953	18/05/25	04:00:00	19.246					
954	18/05/25	05:00:00	19.222					
955	18/05/25	06:00:00	19.222					
956	18/05/25	07:00:00	19.270					
957	18/05/25	08:00:00	19.318					
958	18/05/25	09:00:00	19.222					
959	18/05/25	10:00:00	19.270					
960	18/05/25	11:00:00	18.604					
961	18/05/25	12:00:00	19.365					
962	18/05/25	13:00:00	19.484					
963	18/05/25	14:00:00	19.674					
964	18/05/25	15:00:00	19.508					
965	18/05/25	16:00:00	19.460					
966	18/05/25	17:00:00	19.341					
967	18/05/25	18:00:00	20.341					
968	18/05/25	19:00:00	20.103					
969	18/05/25	20:00:00	19.722					
970	18/05/25	21:00:00	19.341					
971	18/05/25	22:00:00	19.056					
972	18/05/25	23:00:00	19.770					
973	19/05/25	00:00:00	19.056					
974	19/05/25	01:00:00	19.674					
975	19/05/25	02:00:00	19.698					
976	19/05/25	03:00:00	19.793					
977	19/05/25	04:00:00	19.770					
978	19/05/25	05:00:00	19.770					
979	19/05/25	06:00:00	19.222					
980	19/05/25	07:00:00	19.484					
981	19/05/25	08:00:00	19.722					
982	19/05/25	09:00:00	19.888					
983	19/05/25	10:00:00	19.484					
984	19/05/25	11:00:00	19.222					
985	19/05/25	12:00:00	19.603					
986	19/05/25	13:00:00	19.888					
987	19/05/25	14:00:00	19.103					
988	19/05/25	15:00:00	19.770					
989	19/05/25	16:00:00	19.746					
990	19/05/25	17:00:00	19.246					
991	19/05/25	18:00:00	19.341					
992	19/05/25	19:00:00	18.699					
993	19/05/25	20:00:00	19.674					
994	19/05/25	21:00:00	19.888					
995	19/05/25	22:00:00	19.746					
996	19/05/25	23:00:00	19.199					
997	20/05/25	00:00:00	19.246					
998	20/05/25	01:00:00	19.103					
999	20/05/25	02:00:00	19.032					
1000	20/05/25	03:00:00	19.127					
1001	20/05/25	04:00:00	19.222					
1002	20/05/25	05:00:00	18.937					
1003	20/05/25	06:00:00	19.008					
1004	20/05/25	07:00:00	18.771					
1005	20/05/25	08:00:00	18.747					
1006	20/05/25	09:00:00	18.604					
1007	20/05/25	10:00:00	18.533					
1008	20/05/25	11:00:00	18.794					
1009	20/05/25	12:00:00	18.675					
1010	20/05/25	13:00:00	18.866					
1011	20/05/25	14:00:00	19.270					
1012	20/05/25	15:00:00	19.008					
1013	20/05/25	16:00:00	19.151					
1014	20/05/25	17:00:00	19.056					
1015	20/05/25	18:00:00	19.246					
1016	20/05/25	19:00:00	19.127					
1017	20/05/25	20:00:00	18.438					
1018	20/05/25	21:00:00	19.032					
1019	20/05/25	22:00:00	19.318					
1020	20/05/25	23:00:00	19.103					
1021	21/05/25	00:00:00	19.056					
1022	21/05/25	01:00:00	19.318					
1023	21/05/25	02:00:00	19.532					
1024	21/05/25	03:00:00	19.413					
1025	21/05/25	04:00:00	19.341					
1026	21/05/25	05:00:00	19.365					
1027	21/05/25	06:00:00	19.341					
1028	21/05/25	07:00:00	19.341					
1029	21/05/25	08:00:00	19.365					
1030	21/05/25	09:00:00	19.460					
1031	21/05/25	10:00:00	19.460					
1032	21/05/25	11:00:00	19.508					
1033	21/05/25	12:00:00	19.579					
1034	21/05/25	13:00:00	19.793					
1035	21/05/25	14:00:00	19.722					
1036	21/05/25	15:00:00	19.674					
1037	21/05/25	16:00:00	19.484					
1038	21/05/25	17:00:00	19.865					
1039	21/05/25	18:00:00	20.103					
1040	21/05/25	19:00:00	20.007					
1041	21/05/25	20:00:00	19.888					
1042	21/05/25	21:00:00	19.532					
1043	21/05/25	22:00:00	19.175					
1044	21/05/25	23:00:00	19.436					
1045	22/05/25	00:00:00	19.365					
1046	22/05/25	01:00:00	19.413					
1047	22/05/25	02:00:00	19.436					
1048	22/05/25	03:00:00	19.460					
1049	22/05/25	04:00:00	19.389					
1050	22/05/25	05:00:00	19.603					
1051	22/05/25	06:00:00	19.318					
1052	22/05/25	07:00:00	19.199					
1053	22/05/25	08:00:00	19.484					
1054	22/05/25	09:00:00	19.484					
1055	22/05/25	10:00:00	19.674					
1056	22/05/25	11:00:00	19.817					
1057	22/05/25	12:00:00	19.793					
1058	22/05/25	13:00:00	19.413					
1059	22/05/25	14:00:00	19.579					
1060	22/05/25	15:00:00	19.436					
1061	22/05/25	16:00:00	19.436					
1062	22/05/25	17:00:00	19.603					
1063	22/05/25	18:00:00	19.555					
1064	22/05/25	19:00:00	19.484					
1065	22/05/25	20:00:00	19.484					
1066	22/05/25	21:00:00	19.294					
1067	22/05/25	22:00:00	19.389					
1068	22/05/25	23:00:00	19.270					
1069	23/05/25	00:00:00	19.080					
1070	23/05/25	01:00:00	19.341					
1071	23/05/25	02:00:00	19.294					
1072	23/05/25	03:00:00	19.318					
1073	23/05/25	04:00:00	19.318					
1074	23/05/25	05:00:00	19.341					
1075	23/05/25	06:00:00	19.389					
1076	23/05/25	07:00:00	19.436					
1077	23/05/25	08:00:00	19.484					
1078	23/05/25	09:00:00	19.532					
1079	23/05/25	10:00:00	19.555					
1080	23/05/25	11:00:00	19.555					
1081	23/05/25	12:00:00	19.674					
1082	23/05/25	13:00:00	19.603					
1083	23/05/25	14:00:00	19.651					
1084	23/05/25	15:00:00	19.627					
1085	23/05/25	16:00:00	19.508					
1086	23/05/25	17:00:00	19.413					
1087	23/05/25	18:00:00	19.365					
1088	23/05/25	19:00:00	19.294					
1089	23/05/25	20:00:00	19.199					
1090	23/05/25	21:00:00	18.414					
1091	23/05/25	22:00:00	19.127					
1092	23/05/25	23:00:00	19.056					
1093	24/05/25	00:00:00	19.175					
1094	24/05/25	01:00:00	19.199					
1095	24/05/25	02:00:00	18.652					
1096	24/05/25	03:00:00	18.818					
1097	24/05/25	04:00:00	18.913					
1098	24/05/25	05:00:00	18.247					
1099	24/05/25	06:00:00	18.485					
1100	24/05/25	07:00:00	18.533					
1101	24/05/25	08:00:00	18.461					
1102	24/05/25	09:00:00	18.652					
1103	24/05/25	10:00:00	18.675					
1104	24/05/25	11:00:00	18.723					
1105	24/05/25	12:00:00	18.866					
1106	24/05/25	13:00:00	18.985					
1107	24/05/25	14:00:00	18.913					
1108	24/05/25	15:00:00	19.032					
1109	24/05/25	16:00:00	19.056					
1110	24/05/25	17:00:00	19.127					
1111	24/05/25	18:00:00	19.056					
1112	24/05/25	19:00:00	19.127					
1113	24/05/25	20:00:00	19.008					
1114	24/05/25	21:00:00	19.008					
1115	24/05/25	22:00:00	18.985					
1116	24/05/25	23:00:00	18.961					
1117	25/05/25	00:00:00	18.961					
1118	25/05/25	01:00:00	18.961					
1119	25/05/25	02:00:00	18.985					
1120	25/05/25	03:00:00	18.985					
1121	25/05/25	04:00:00	19.008					
1122	25/05/25	05:00:00	19.008					
1123	25/05/25	06:00:00	19.032					
1124	25/05/25	07:00:00	18.985					
1125	25/05/25	08:00:00	19.032					
1126	25/05/25	09:00:00	18.842					
1127	25/05/25	10:00:00	18.889					
1128	25/05/25	11:00:00	18.937					
1129	25/05/25	12:00:00	19.008					
1130	25/05/25	13:00:00	19.199					
1131	25/05/25	14:00:00	19.627					
1132	25/05/25	15:00:00	19.627					
1133	25/05/25	16:00:00	19.674					
1134	25/05/25	17:00:00	19.579					
1135	25/05/25	18:00:00	19.294					
1136	25/05/25	19:00:00	19.294					
1137	25/05/25	20:00:00	19.341					
1138	25/05/25	21:00:00	19.199					
1139	25/05/25	22:00:00	19.222					
1140	25/05/25	23:00:00	19.246					
1141	26/05/25	00:00:00	19.175					
1142	26/05/25	01:00:00	19.246					
1143	26/05/25	02:00:00	19.199					
1144	26/05/25	03:00:00	19.151					
1145	26/05/25	04:00:00	18.771					
1146	26/05/25	05:00:00	19.008					
1147	26/05/25	06:00:00	18.842					
1148	26/05/25	07:00:00	19.056					
1149	26/05/25	08:00:00	19.127					
1150	26/05/25	09:00:00	19.222					
1151	26/05/25	10:00:00	19.294					
1152	26/05/25	11:00:00	19.341					
1153	26/05/25	12:00:00	19.603					
1154	26/05/25	13:00:00	19.793					
1155	26/05/25	14:00:00	19.960					
1156	26/05/25	15:00:00	20.055					
1157	26/05/25	16:00:00	20.031					
1158	26/05/25	17:00:00	20.174					
1159	26/05/25	18:00:00	19.770					
1160	26/05/25	19:00:00	19.627					
1161	26/05/25	20:00:00	19.460					
1162	26/05/25	21:00:00	19.127					
1163	26/05/25	22:00:00	19.175					
1164	26/05/25	23:00:00	19.222					
1165	27/05/25	00:00:00	19.151					
1166	27/05/25	01:00:00	19.389					
1167	27/05/25	02:00:00	19.460					
1168	27/05/25	03:00:00	19.532					
1169	27/05/25	04:00:00	19.555					
1170	27/05/25	05:00:00	19.246					
1171	27/05/25	06:00:00	19.436					
1172	27/05/25	07:00:00	19.532					
1173	27/05/25	08:00:00	19.532					
1174	27/05/25	09:00:00	19.532					
1175	27/05/25	10:00:00	19.579					
1176	27/05/25	11:00:00	19.579					
1177	27/05/25	12:00:00	19.817					
1178	27/05/25	13:00:00	19.936					
1179	27/05/25	14:00:00	20.126					
1180	27/05/25	15:00:00	20.269					
1181	27/05/25	16:00:00	20.198					
1182	27/05/25	17:00:00	19.651					
1183	27/05/25	18:00:00	20.055					
1184	27/05/25	19:00:00	19.674					
1185	27/05/25	20:00:00	20.031					
1186	27/05/25	21:00:00	20.007					
1187	27/05/25	22:00:00	20.007					
1188	27/05/25	23:00:00	20.031					
1189	28/05/25	00:00:00	20.007					
1190	28/05/25	01:00:00	20.007					
1191	28/05/25	02:00:00	20.007					
1192	28/05/25	03:00:00	20.007					
1193	28/05/25	04:00:00	19.817					
1194	28/05/25	05:00:00	19.984					
1195	28/05/25	06:00:00	19.722					
1196	28/05/25	07:00:00	19.365					
1197	28/05/25	08:00:00	19.722					
1198	28/05/25	09:00:00	19.793					
1199	28/05/25	10:00:00	19.912					
1200	28/05/25	11:00:00	19.984					
1201	28/05/25	12:00:00	20.269					
1202	28/05/25	13:00:00	20.436					
1203	28/05/25	14:00:00	20.436					
1204	28/05/25	15:00:00	20.222					
1205	28/05/25	16:00:00	20.507					
1206	28/05/25	17:00:00	20.436					
1207	28/05/25	18:00:00	20.293					
1208	28/05/25	19:00:00	20.174					
1209	28/05/25	20:00:00	20.246					
1210	28/05/25	21:00:00	20.293					
1211	28/05/25	22:00:00	20.341					
1212	28/05/25	23:00:00	20.007					
1213	29/05/25	00:00:00	20.293					
1214	29/05/25	01:00:00	20.198					
1215	29/05/25	02:00:00	20.222					
1216	29/05/25	03:00:00	20.174					
1217	29/05/25	04:00:00	20.103					
1218	29/05/25	05:00:00	19.912					
1219	29/05/25	06:00:00	19.008					
1220	29/05/25	07:00:00	19.341					
1221	29/05/25	08:00:00	19.651					
1222	29/05/25	09:00:00	19.746					
1223	29/05/25	10:00:00	19.698					
1224	29/05/25	11:00:00	20.150					
1225	29/05/25	12:00:00	20.317					
1226	29/05/25	13:00:00	20.460					
1227	29/05/25	14:00:00	20.484					
1228	29/05/25	15:00:00	20.388					
1229	29/05/25	16:00:00	20.484					
1230	29/05/25	17:00:00	20.960					
1231	29/05/25	18:00:00	20.770					
1232	29/05/25	19:00:00	20.674					
1233	29/05/25	20:00:00	20.031					
1234	29/05/25	21:00:00	20.484					
1235	29/05/25	22:00:00	20.293					
1236	29/05/25	23:00:00	20.746					
1237	30/05/25	00:00:00	21.032					
1238	30/05/25	01:00:00	21.032					
1239	30/05/25	02:00:00	21.056					
1240	30/05/25	03:00:00	20.889					
1241	30/05/25	04:00:00	20.841					
1242	30/05/25	05:00:00	20.913					
1243	30/05/25	06:00:00	20.650					
1244	30/05/25	07:00:00	20.674					
1245	30/05/25	08:00:00	20.698					
1246	30/05/25	09:00:00	20.889					
1247	30/05/25	10:00:00	20.913					
1248	30/05/25	11:00:00	21.175					
1249	30/05/25	12:00:00	21.246					
1250	30/05/25	13:00:00	20.865					
1251	30/05/25	14:00:00	21.939					
1252	30/05/25	15:00:00	22.226					
1253	30/05/25	16:00:00	22.465					
1254	30/05/25	17:00:00	21.963					
1255	30/05/25	18:00:00	21.461					
1256	30/05/25	19:00:00	20.460					
1257	30/05/25	20:00:00	19.817					
1258	30/05/25	21:00:00	20.746					
1259	30/05/25	22:00:00	21.127					
1260	30/05/25	23:00:00	21.199					
1261	31/05/25	00:00:00	21.294					
1262	31/05/25	01:00:00	21.056					
1263	31/05/25	02:00:00	21.008					
1264	31/05/25	03:00:00	21.127					
1265	31/05/25	04:00:00	21.175					
1266	31/05/25	05:00:00	21.246					
1267	31/05/25	06:00:00	21.151					
1268	31/05/25	07:00:00	21.223					
1269	31/05/25	08:00:00	19.865					
1270	31/05/25	09:00:00	19.413					
1271	31/05/25	10:00:00	19.175					
1272	31/05/25	11:00:00	20.341					
1273	31/05/25	12:00:00	20.960					
1274	31/05/25	13:00:00	21.819					
1275	31/05/25	14:00:00	21.915					
1276	31/05/25	15:00:00	22.058					
1277	31/05/25	16:00:00	21.843					
1278	31/05/25	17:00:00	21.008					
1279	31/05/25	18:00:00	21.390					
1280	31/05/25	19:00:00	21.175					
1281	31/05/25	20:00:00	21.079					
1282	31/05/25	21:00:00	21.032					
1283	31/05/25	22:00:00	21.795					
1284	31/05/25	23:00:00	21.413					
1285	01/06/25	00:00:00	20.460					
1286	01/06/25	01:00:00	20.746					
1287	01/06/25	02:00:00	20.103					
1288	01/06/25	03:00:00	20.222					
1289	01/06/25	04:00:00	20.126					
1290	01/06/25	05:00:00	21.413					
1291	01/06/25	06:00:00	21.199					
1292	01/06/25	07:00:00	20.627					
1293	01/06/25	08:00:00	21.724					
1294	01/06/25	09:00:00	21.509					
1295	01/06/25	10:00:00	21.509					
1296	01/06/25	11:00:00	21.509					
1297	01/06/25	12:00:00	21.557					
1298	01/06/25	13:00:00	21.581					
1299	01/06/25	14:00:00	21.676					
1300	01/06/25	15:00:00	22.058					
1301	01/06/25	16:00:00	21.628					
1302	01/06/25	17:00:00	21.604					
1303	01/06/25	18:00:00	21.581					
1304	01/06/25	19:00:00	21.461					
1305	01/06/25	20:00:00	21.509					
1306	01/06/25	21:00:00	21.294					
1307	01/06/25	22:00:00	21.628					
1308	01/06/25	23:00:00	19.579					
1309	02/06/25	00:00:00	20.555					
1310	02/06/25	01:00:00	22.202					
1311	02/06/25	02:00:00	21.676					
1312	02/06/25	03:00:00	21.867					
1313	02/06/25	04:00:00	21.223					
1314	02/06/25	05:00:00	21.604					
1315	02/06/25	06:00:00	20.913					
1316	02/06/25	07:00:00	20.984					
1317	02/06/25	08:00:00	20.817					
1318	02/06/25	09:00:00	20.960					
1319	02/06/25	10:00:00	20.365					
1320	02/06/25	11:00:00	21.199					
1321	02/06/25	12:00:00	21.413					
1322	02/06/25	13:00:00	21.581					
1323	02/06/25	14:00:00	21.891					
1324	02/06/25	15:00:00	21.939					
1325	02/06/25	16:00:00	22.011					
1326	02/06/25	17:00:00	21.963					
1327	02/06/25	18:00:00	22.058					
1328	02/06/25	19:00:00	21.987					
1329	02/06/25	20:00:00	22.011					
1330	02/06/25	21:00:00	22.178					
1331	02/06/25	22:00:00	22.274					
1332	02/06/25	23:00:00	22.274					
1333	03/06/25	00:00:00	22.274					
1334	03/06/25	01:00:00	22.274					
1335	03/06/25	02:00:00	22.274					
1336	03/06/25	03:00:00	22.058					
1337	03/06/25	04:00:00	21.557					
1338	03/06/25	05:00:00	21.724					
1339	03/06/25	06:00:00	21.581					
1340	03/06/25	07:00:00	21.294					
1341	03/06/25	08:00:00	21.294					
1342	03/06/25	09:00:00	21.963					
1343	03/06/25	10:00:00	22.034					
1344	03/06/25	11:00:00	22.226					
1345	03/06/25	12:00:00	22.321					
1346	03/06/25	13:00:00	22.345					
1347	03/06/25	14:00:00	22.465					
1348	03/06/25	15:00:00	22.561					
1349	03/06/25	16:00:00	22.824					
1350	03/06/25	17:00:00	23.016					
1351	03/06/25	18:00:00	23.016					
1352	03/06/25	19:00:00	22.729					
1353	03/06/25	20:00:00	22.298					
1354	03/06/25	21:00:00	21.772					
1355	03/06/25	22:00:00	21.604					
1356	03/06/25	23:00:00	22.226					
1357	04/06/25	00:00:00	20.960					
1358	04/06/25	01:00:00	21.437					
1359	04/06/25	02:00:00	20.603					
1360	04/06/25	03:00:00	20.913					
1361	04/06/25	04:00:00	20.865					
1362	04/06/25	05:00:00	20.698					
1363	04/06/25	06:00:00	20.341					
1364	04/06/25	07:00:00	20.198					
1365	04/06/25	08:00:00	19.841					
1366	04/06/25	09:00:00	20.007					
1367	04/06/25	10:00:00	20.222					
1368	04/06/25	11:00:00	18.937					
1369	04/06/25	12:00:00	20.579					
1370	04/06/25	13:00:00	20.126					
1371	04/06/25	14:00:00	20.174					
1372	04/06/25	15:00:00	20.007					
1373	04/06/25	16:00:00	20.436					
1374	04/06/25	17:00:00	20.555					
1375	04/06/25	18:00:00	20.746					
1376	04/06/25	19:00:00	21.246					
1377	04/06/25	20:00:00	20.484					
1378	04/06/25	21:00:00	21.342					
1379	04/06/25	22:00:00	21.079					
1380	04/06/25	23:00:00	20.913					
1381	05/06/25	00:00:00	20.793					
1382	05/06/25	01:00:00	21.151					
1383	05/06/25	02:00:00	20.841					
1384	05/06/25	03:00:00	20.889					
1385	05/06/25	04:00:00	20.936					
1386	05/06/25	05:00:00	21.199					
1387	05/06/25	06:00:00	20.365					
1388	05/06/25	07:00:00	20.722					
1389	05/06/25	08:00:00	20.198					
1390	05/06/25	09:00:00	20.650					
1391	05/06/25	10:00:00	21.199					
1392	05/06/25	11:00:00	21.175					
1393	05/06/25	12:00:00	21.079					
1394	05/06/25	13:00:00	21.103					
1395	05/06/25	14:00:00	21.366					
1396	05/06/25	15:00:00	21.772					
1397	05/06/25	16:00:00	21.795					
1398	05/06/25	17:00:00	22.274					
1399	05/06/25	18:00:00	22.369					
1400	05/06/25	19:00:00	21.246					
1401	05/06/25	20:00:00	21.748					
1402	05/06/25	21:00:00	21.485					
1403	05/06/25	22:00:00	21.223					
1404	05/06/25	23:00:00	21.294					
1405	06/06/25	00:00:00	20.317					
1406	06/06/25	01:00:00	20.484					
1407	06/06/25	02:00:00	20.246					
1408	06/06/25	03:00:00	20.246					
1409	06/06/25	04:00:00	20.579					
1410	06/06/25	05:00:00	20.698					
1411	06/06/25	06:00:00	21.366					
1412	06/06/25	07:00:00	21.342					
