"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20987433, SEN S/N: 20987433)"	"Acoplador separado (LGR S/N: 20987433, SEN S/N: 20987433)"	"Acoplador adjunto (LGR S/N: 20987433, SEN S/N: 20987433)"	"Host conectado (LGR S/N: 20987433, SEN S/N: 20987433)"	"Parado (LGR S/N: 20987433, SEN S/N: 20987433)"	"Final de archivo (LGR S/N: 20987433, SEN S/N: 20987433)"
388	17/09/25	12:30:00	15.939					
389	17/09/25	13:00:00	16.010					
390	17/09/25	13:30:00	16.010					
391	17/09/25	14:00:00	15.939					
392	17/09/25	14:30:00	15.963					
393	17/09/25	15:00:00	15.986					
394	17/09/25	15:30:00	16.010					
395	17/09/25	16:00:00	15.986					
396	17/09/25	16:30:00	15.843					
397	17/09/25	17:00:00	15.843					
398	17/09/25	17:30:00	15.843					
399	17/09/25	18:00:00	15.772					
400	17/09/25	18:30:00	15.819					
401	17/09/25	19:00:00	15.867					
402	17/09/25	19:30:00	15.867					
403	17/09/25	20:00:00	16.010					
404	17/09/25	20:30:00	16.201					
405	17/09/25	21:00:00	16.010					
406	17/09/25	21:30:00	16.272					
407	17/09/25	22:00:00	16.320					
408	17/09/25	22:30:00	16.082					
409	17/09/25	23:00:00	16.058					
410	17/09/25	23:30:00	16.034					
411	18/09/25	00:00:00	16.058					
412	18/09/25	00:30:00	15.939					
413	18/09/25	01:00:00	15.891					
414	18/09/25	01:30:00	15.891					
415	18/09/25	02:00:00	16.201					
416	18/09/25	02:30:00	16.225					
417	18/09/25	03:00:00	16.177					
418	18/09/25	03:30:00	16.225					
419	18/09/25	04:00:00	16.201					
420	18/09/25	04:30:00	16.201					
421	18/09/25	05:00:00	16.201					
422	18/09/25	05:30:00	16.201					
423	18/09/25	06:00:00	16.296					
424	18/09/25	06:30:00	16.296					
425	18/09/25	07:00:00	16.344					
426	18/09/25	07:30:00	16.511					
427	18/09/25	08:00:00	16.582					
428	18/09/25	08:30:00	16.463					
429	18/09/25	09:00:00	16.773					
430	18/09/25	09:30:00	17.034					
431	18/09/25	10:00:00	16.725					
432	18/09/25	10:30:00	16.392					
433	18/09/25	11:00:00	16.392					
434	18/09/25	11:30:00	16.368					
435	18/09/25	12:00:00	16.296					
436	18/09/25	12:30:00	16.296					
437	18/09/25	13:00:00	16.511					
438	18/09/25	13:30:00	16.606					
439	18/09/25	14:00:00	16.654					
440	18/09/25	14:30:00	16.582					
441	18/09/25	15:00:00	17.463					
442	18/09/25	15:30:00	16.749					
443	18/09/25	16:00:00	17.272					
444	18/09/25	16:30:00	17.486					
445	18/09/25	17:00:00	17.415					
446	18/09/25	17:30:00	16.844					
447	18/09/25	18:00:00	16.749					
448	18/09/25	18:30:00	17.082					
449	18/09/25	19:00:00	17.320					
450	18/09/25	19:30:00	17.391					
451	18/09/25	20:00:00	17.415					
452	18/09/25	20:30:00	17.344					
453	18/09/25	21:00:00	17.344					
454	18/09/25	21:30:00	17.368					
455	18/09/25	22:00:00	17.249					
456	18/09/25	22:30:00	17.819					
457	18/09/25	23:00:00	17.344					
458	18/09/25	23:30:00	17.415					
459	19/09/25	00:00:00	17.629					
460	19/09/25	00:30:00	17.130					
461	19/09/25	01:00:00	17.344					
462	19/09/25	01:30:00	17.629					
463	19/09/25	02:00:00	17.582					
464	19/09/25	02:30:00	17.605					
465	19/09/25	03:00:00	17.486					
466	19/09/25	03:30:00	17.629					
467	19/09/25	04:00:00	17.843					
468	19/09/25	04:30:00	17.938					
469	19/09/25	05:00:00	17.510					
470	19/09/25	05:30:00	17.867					
471	19/09/25	06:00:00	17.891					
472	19/09/25	06:30:00	17.843					
473	19/09/25	07:00:00	17.772					
474	19/09/25	07:30:00	17.748					
475	19/09/25	08:00:00	17.915					
476	19/09/25	08:30:00	17.938					
477	19/09/25	09:00:00	17.701					
478	19/09/25	09:30:00	18.343					
479	19/09/25	10:00:00	18.485					
480	19/09/25	10:30:00	18.366					
481	19/09/25	11:00:00	17.986					
482	19/09/25	11:30:00	18.224					
483	19/09/25	12:00:00	18.533					
